Long,Lat,,,
149.988328,-34.296898,,"{lng: 149.988328, lat: -34.296898},","149.988328 -34.296898,"
149.988102,-34.297733,,"{lng: 149.988102, lat: -34.297733},","149.988102 -34.297733,"
149.974439,-34.295935,,"{lng: 149.974439, lat: -34.295935},","149.974439 -34.295935,"
149.974439,-34.296421,,"{lng: 149.974439, lat: -34.296421},","149.974439 -34.296421,"
149.974854,-34.297948,,"{lng: 149.974854, lat: -34.297948},","149.974854 -34.297948,"
149.974265,-34.298755,,"{lng: 149.974265, lat: -34.298755},","149.974265 -34.298755,"
149.97428,-34.298997,,"{lng: 149.97428, lat: -34.298997},","149.97428 -34.298997,"
149.974704,-34.299866,,"{lng: 149.974704, lat: -34.299866},","149.974704 -34.299866,"
149.974381,-34.300211,,"{lng: 149.974381, lat: -34.300211},","149.974381 -34.300211,"
149.973537,-34.300233,,"{lng: 149.973537, lat: -34.300233},","149.973537 -34.300233,"
149.973263,-34.300406,,"{lng: 149.973263, lat: -34.300406},","149.973263 -34.300406,"
149.973027,-34.300852,,"{lng: 149.973027, lat: -34.300852},","149.973027 -34.300852,"
149.972323,-34.30109,,"{lng: 149.972323, lat: -34.30109},","149.972323 -34.30109,"
149.972099,-34.303977,,"{lng: 149.972099, lat: -34.303977},","149.972099 -34.303977,"
149.971627,-34.304925,,"{lng: 149.971627, lat: -34.304925},","149.971627 -34.304925,"
149.971703,-34.305348,,"{lng: 149.971703, lat: -34.305348},","149.971703 -34.305348,"
149.970992,-34.306751,,"{lng: 149.970992, lat: -34.306751},","149.970992 -34.306751,"
149.970974,-34.307224,,"{lng: 149.970974, lat: -34.307224},","149.970974 -34.307224,"
149.971752,-34.308398,,"{lng: 149.971752, lat: -34.308398},","149.971752 -34.308398,"
149.971609,-34.30863,,"{lng: 149.971609, lat: -34.30863},","149.971609 -34.30863,"
149.969576,-34.309041,,"{lng: 149.969576, lat: -34.309041},","149.969576 -34.309041,"
149.966803,-34.310655,,"{lng: 149.966803, lat: -34.310655},","149.966803 -34.310655,"
149.965181,-34.31243,,"{lng: 149.965181, lat: -34.31243},","149.965181 -34.31243,"
149.964362,-34.313914,,"{lng: 149.964362, lat: -34.313914},","149.964362 -34.313914,"
149.964047,-34.314921,,"{lng: 149.964047, lat: -34.314921},","149.964047 -34.314921,"
149.964039,-34.315164,,"{lng: 149.964039, lat: -34.315164},","149.964039 -34.315164,"
149.965034,-34.316332,,"{lng: 149.965034, lat: -34.316332},","149.965034 -34.316332,"
149.96561,-34.317716,,"{lng: 149.96561, lat: -34.317716},","149.96561 -34.317716,"
149.965869,-34.317953,,"{lng: 149.965869, lat: -34.317953},","149.965869 -34.317953,"
149.969283,-34.318064,,"{lng: 149.969283, lat: -34.318064},","149.969283 -34.318064,"
149.969839,-34.31819,,"{lng: 149.969839, lat: -34.31819},","149.969839 -34.31819,"
149.970442,-34.318869,,"{lng: 149.970442, lat: -34.318869},","149.970442 -34.318869,"
149.970415,-34.319341,,"{lng: 149.970415, lat: -34.319341},","149.970415 -34.319341,"
149.969202,-34.321319,,"{lng: 149.969202, lat: -34.321319},","149.969202 -34.321319,"
149.967986,-34.322551,,"{lng: 149.967986, lat: -34.322551},","149.967986 -34.322551,"
149.968479,-34.324357,,"{lng: 149.968479, lat: -34.324357},","149.968479 -34.324357,"
149.968038,-34.325319,,"{lng: 149.968038, lat: -34.325319},","149.968038 -34.325319,"
149.968143,-34.325949,,"{lng: 149.968143, lat: -34.325949},","149.968143 -34.325949,"
149.968599,-34.326385,,"{lng: 149.968599, lat: -34.326385},","149.968599 -34.326385,"
149.969453,-34.326523,,"{lng: 149.969453, lat: -34.326523},","149.969453 -34.326523,"
149.970169,-34.325873,,"{lng: 149.970169, lat: -34.325873},","149.970169 -34.325873,"
149.97051,-34.325796,,"{lng: 149.97051, lat: -34.325796},","149.97051 -34.325796,"
149.970846,-34.325933,,"{lng: 149.970846, lat: -34.325933},","149.970846 -34.325933,"
149.971019,-34.326311,,"{lng: 149.971019, lat: -34.326311},","149.971019 -34.326311,"
149.970989,-34.326668,,"{lng: 149.970989, lat: -34.326668},","149.970989 -34.326668,"
149.97039,-34.328474,,"{lng: 149.97039, lat: -34.328474},","149.97039 -34.328474,"
149.970498,-34.328817,,"{lng: 149.970498, lat: -34.328817},","149.970498 -34.328817,"
149.971418,-34.329498,,"{lng: 149.971418, lat: -34.329498},","149.971418 -34.329498,"
149.972263,-34.329489,,"{lng: 149.972263, lat: -34.329489},","149.972263 -34.329489,"
149.97327,-34.328694,,"{lng: 149.97327, lat: -34.328694},","149.97327 -34.328694,"
149.973961,-34.328788,,"{lng: 149.973961, lat: -34.328788},","149.973961 -34.328788,"
149.97414,-34.329359,,"{lng: 149.97414, lat: -34.329359},","149.97414 -34.329359,"
149.973809,-34.330491,,"{lng: 149.973809, lat: -34.330491},","149.973809 -34.330491,"
149.973899,-34.330902,,"{lng: 149.973899, lat: -34.330902},","149.973899 -34.330902,"
149.974839,-34.33157,,"{lng: 149.974839, lat: -34.33157},","149.974839 -34.33157,"
149.975445,-34.331823,,"{lng: 149.975445, lat: -34.331823},","149.975445 -34.331823,"
149.97651,-34.332793,,"{lng: 149.97651, lat: -34.332793},","149.97651 -34.332793,"
149.977377,-34.333366,,"{lng: 149.977377, lat: -34.333366},","149.977377 -34.333366,"
149.977678,-34.334021,,"{lng: 149.977678, lat: -34.334021},","149.977678 -34.334021,"
149.979472,-34.335594,,"{lng: 149.979472, lat: -34.335594},","149.979472 -34.335594,"
149.980285,-34.336555,,"{lng: 149.980285, lat: -34.336555},","149.980285 -34.336555,"
149.980339,-34.33736,,"{lng: 149.980339, lat: -34.33736},","149.980339 -34.33736,"
149.979358,-34.338245,,"{lng: 149.979358, lat: -34.338245},","149.979358 -34.338245,"
149.978944,-34.338959,,"{lng: 149.978944, lat: -34.338959},","149.978944 -34.338959,"
149.979345,-34.339342,,"{lng: 149.979345, lat: -34.339342},","149.979345 -34.339342,"
149.979795,-34.339538,,"{lng: 149.979795, lat: -34.339538},","149.979795 -34.339538,"
149.981258,-34.339951,,"{lng: 149.981258, lat: -34.339951},","149.981258 -34.339951,"
149.982999,-34.340713,,"{lng: 149.982999, lat: -34.340713},","149.982999 -34.340713,"
149.983525,-34.341481,,"{lng: 149.983525, lat: -34.341481},","149.983525 -34.341481,"
149.983301,-34.342899,,"{lng: 149.983301, lat: -34.342899},","149.983301 -34.342899,"
149.983588,-34.343797,,"{lng: 149.983588, lat: -34.343797},","149.983588 -34.343797,"
149.983833,-34.344124,,"{lng: 149.983833, lat: -34.344124},","149.983833 -34.344124,"
149.984464,-34.344526,,"{lng: 149.984464, lat: -34.344526},","149.984464 -34.344526,"
149.985253,-34.344628,,"{lng: 149.985253, lat: -34.344628},","149.985253 -34.344628,"
149.986402,-34.344089,,"{lng: 149.986402, lat: -34.344089},","149.986402 -34.344089,"
149.986792,-34.343585,,"{lng: 149.986792, lat: -34.343585},","149.986792 -34.343585,"
149.9877,-34.343106,,"{lng: 149.9877, lat: -34.343106},","149.9877 -34.343106,"
149.988391,-34.342903,,"{lng: 149.988391, lat: -34.342903},","149.988391 -34.342903,"
149.989748,-34.342788,,"{lng: 149.989748, lat: -34.342788},","149.989748 -34.342788,"
149.990562,-34.343053,,"{lng: 149.990562, lat: -34.343053},","149.990562 -34.343053,"
149.99224,-34.344824,,"{lng: 149.99224, lat: -34.344824},","149.99224 -34.344824,"
149.995219,-34.346061,,"{lng: 149.995219, lat: -34.346061},","149.995219 -34.346061,"
149.996947,-34.346361,,"{lng: 149.996947, lat: -34.346361},","149.996947 -34.346361,"
149.997618,-34.346241,,"{lng: 149.997618, lat: -34.346241},","149.997618 -34.346241,"
149.99918,-34.345577,,"{lng: 149.99918, lat: -34.345577},","149.99918 -34.345577,"
150.000589,-34.345501,,"{lng: 150.000589, lat: -34.345501},","150.000589 -34.345501,"
150.001181,-34.345795,,"{lng: 150.001181, lat: -34.345795},","150.001181 -34.345795,"
150.002043,-34.34669,,"{lng: 150.002043, lat: -34.34669},","150.002043 -34.34669,"
150.002063,-34.347333,,"{lng: 150.002063, lat: -34.347333},","150.002063 -34.347333,"
150.00151,-34.347834,,"{lng: 150.00151, lat: -34.347834},","150.00151 -34.347834,"
149.999598,-34.348813,,"{lng: 149.999598, lat: -34.348813},","149.999598 -34.348813,"
149.99849,-34.349923,,"{lng: 149.99849, lat: -34.349923},","149.99849 -34.349923,"
149.998119,-34.35057,,"{lng: 149.998119, lat: -34.35057},","149.998119 -34.35057,"
149.998073,-34.351028,,"{lng: 149.998073, lat: -34.351028},","149.998073 -34.351028,"
149.998377,-34.351926,,"{lng: 149.998377, lat: -34.351926},","149.998377 -34.351926,"
149.999196,-34.352649,,"{lng: 149.999196, lat: -34.352649},","149.999196 -34.352649,"
150.000203,-34.353256,,"{lng: 150.000203, lat: -34.353256},","150.000203 -34.353256,"
150.001455,-34.353779,,"{lng: 150.001455, lat: -34.353779},","150.001455 -34.353779,"
150.003327,-34.353591,,"{lng: 150.003327, lat: -34.353591},","150.003327 -34.353591,"
150.00518,-34.35253,,"{lng: 150.00518, lat: -34.35253},","150.00518 -34.35253,"
150.007501,-34.351611,,"{lng: 150.007501, lat: -34.351611},","150.007501 -34.351611,"
150.008541,-34.351723,,"{lng: 150.008541, lat: -34.351723},","150.008541 -34.351723,"
150.009913,-34.352507,,"{lng: 150.009913, lat: -34.352507},","150.009913 -34.352507,"
150.010478,-34.353538,,"{lng: 150.010478, lat: -34.353538},","150.010478 -34.353538,"
150.010803,-34.354778,,"{lng: 150.010803, lat: -34.354778},","150.010803 -34.354778,"
150.010752,-34.355207,,"{lng: 150.010752, lat: -34.355207},","150.010752 -34.355207,"
150.010338,-34.355879,,"{lng: 150.010338, lat: -34.355879},","150.010338 -34.355879,"
150.010218,-34.356437,,"{lng: 150.010218, lat: -34.356437},","150.010218 -34.356437,"
150.009716,-34.356924,,"{lng: 150.009716, lat: -34.356924},","150.009716 -34.356924,"
150.008069,-34.357055,,"{lng: 150.008069, lat: -34.357055},","150.008069 -34.357055,"
150.007186,-34.357571,,"{lng: 150.007186, lat: -34.357571},","150.007186 -34.357571,"
150.006183,-34.358659,,"{lng: 150.006183, lat: -34.358659},","150.006183 -34.358659,"
150.00615,-34.359217,,"{lng: 150.00615, lat: -34.359217},","150.00615 -34.359217,"
150.007297,-34.360473,,"{lng: 150.007297, lat: -34.360473},","150.007297 -34.360473,"
150.009052,-34.36197,,"{lng: 150.009052, lat: -34.36197},","150.009052 -34.36197,"
150.010303,-34.362983,,"{lng: 150.010303, lat: -34.362983},","150.010303 -34.362983,"
150.011901,-34.363952,,"{lng: 150.011901, lat: -34.363952},","150.011901 -34.363952,"
150.01364,-34.36565,,"{lng: 150.01364, lat: -34.36565},","150.01364 -34.36565,"
150.014994,-34.366433,,"{lng: 150.014994, lat: -34.366433},","150.014994 -34.366433,"
150.016244,-34.366845,,"{lng: 150.016244, lat: -34.366845},","150.016244 -34.366845,"
150.018832,-34.367361,,"{lng: 150.018832, lat: -34.367361},","150.018832 -34.367361,"
150.019678,-34.366925,,"{lng: 150.019678, lat: -34.366925},","150.019678 -34.366925,"
150.02106,-34.365207,,"{lng: 150.02106, lat: -34.365207},","150.02106 -34.365207,"
150.022013,-34.364877,,"{lng: 150.022013, lat: -34.364877},","150.022013 -34.364877,"
150.022865,-34.364803,,"{lng: 150.022865, lat: -34.364803},","150.022865 -34.364803,"
150.024008,-34.364959,,"{lng: 150.024008, lat: -34.364959},","150.024008 -34.364959,"
150.024754,-34.365243,,"{lng: 150.024754, lat: -34.365243},","150.024754 -34.365243,"
150.02611,-34.366455,,"{lng: 150.02611, lat: -34.366455},","150.02611 -34.366455,"
150.0267,-34.366712,,"{lng: 150.0267, lat: -34.366712},","150.0267 -34.366712,"
150.027915,-34.366909,,"{lng: 150.027915, lat: -34.366909},","150.027915 -34.366909,"
150.028989,-34.366679,,"{lng: 150.028989, lat: -34.366679},","150.028989 -34.366679,"
150.029421,-34.366035,,"{lng: 150.029421, lat: -34.366035},","150.029421 -34.366035,"
150.029522,-34.364819,,"{lng: 150.029522, lat: -34.364819},","150.029522 -34.364819,"
150.028738,-34.363563,,"{lng: 150.028738, lat: -34.363563},","150.028738 -34.363563,"
150.028614,-34.362492,,"{lng: 150.028614, lat: -34.362492},","150.028614 -34.362492,"
150.028072,-34.361121,,"{lng: 150.028072, lat: -34.361121},","150.028072 -34.361121,"
150.027949,-34.360349,,"{lng: 150.027949, lat: -34.360349},","150.027949 -34.360349,"
150.02819,-34.359734,,"{lng: 150.02819, lat: -34.359734},","150.02819 -34.359734,"
150.029228,-34.358946,,"{lng: 150.029228, lat: -34.358946},","150.029228 -34.358946,"
150.029956,-34.358601,,"{lng: 150.029956, lat: -34.358601},","150.029956 -34.358601,"
150.030995,-34.358342,,"{lng: 150.030995, lat: -34.358342},","150.030995 -34.358342,"
150.034147,-34.356678,,"{lng: 150.034147, lat: -34.356678},","150.034147 -34.356678,"
150.034544,-34.356277,,"{lng: 150.034544, lat: -34.356277},","150.034544 -34.356277,"
150.034905,-34.355047,,"{lng: 150.034905, lat: -34.355047},","150.034905 -34.355047,"
150.03603,-34.354416,,"{lng: 150.03603, lat: -34.354416},","150.03603 -34.354416,"
150.036636,-34.354284,,"{lng: 150.036636, lat: -34.354284},","150.036636 -34.354284,"
150.037817,-34.354556,,"{lng: 150.037817, lat: -34.354556},","150.037817 -34.354556,"
150.03919,-34.355982,,"{lng: 150.03919, lat: -34.355982},","150.03919 -34.355982,"
150.039262,-34.356625,,"{lng: 150.039262, lat: -34.356625},","150.039262 -34.356625,"
150.038796,-34.357412,,"{lng: 150.038796, lat: -34.357412},","150.038796 -34.357412,"
150.038745,-34.357884,,"{lng: 150.038745, lat: -34.357884},","150.038745 -34.357884,"
150.03892,-34.358341,,"{lng: 150.03892, lat: -34.358341},","150.03892 -34.358341,"
150.039599,-34.359269,,"{lng: 150.039599, lat: -34.359269},","150.039599 -34.359269,"
150.041267,-34.360523,,"{lng: 150.041267, lat: -34.360523},","150.041267 -34.360523,"
150.042586,-34.360949,,"{lng: 150.042586, lat: -34.360949},","150.042586 -34.360949,"
150.044198,-34.360689,,"{lng: 150.044198, lat: -34.360689},","150.044198 -34.360689,"
150.046587,-34.359297,,"{lng: 150.046587, lat: -34.359297},","150.046587 -34.359297,"
150.049757,-34.358347,,"{lng: 150.049757, lat: -34.358347},","150.049757 -34.358347,"
150.050085,-34.357917,,"{lng: 150.050085, lat: -34.357917},","150.050085 -34.357917,"
150.050102,-34.357602,,"{lng: 150.050102, lat: -34.357602},","150.050102 -34.357602,"
150.049788,-34.356989,,"{lng: 150.049788, lat: -34.356989},","150.049788 -34.356989,"
150.049682,-34.356274,,"{lng: 150.049682, lat: -34.356274},","150.049682 -34.356274,"
150.049993,-34.356016,,"{lng: 150.049993, lat: -34.356016},","150.049993 -34.356016,"
150.050495,-34.355992,,"{lng: 150.050495, lat: -34.355992},","150.050495 -34.355992,"
150.05211,-34.35644,,"{lng: 150.05211, lat: -34.35644},","150.05211 -34.35644,"
150.053117,-34.35681,,"{lng: 150.053117, lat: -34.35681},","150.053117 -34.35681,"
150.054922,-34.357835,,"{lng: 150.054922, lat: -34.357835},","150.054922 -34.357835,"
150.055773,-34.358077,,"{lng: 150.055773, lat: -34.358077},","150.055773 -34.358077,"
150.056761,-34.357874,,"{lng: 150.056761, lat: -34.357874},","150.056761 -34.357874,"
150.057902,-34.357043,,"{lng: 150.057902, lat: -34.357043},","150.057902 -34.357043,"
150.058975,-34.356483,,"{lng: 150.058975, lat: -34.356483},","150.058975 -34.356483,"
150.059825,-34.356395,,"{lng: 150.059825, lat: -34.356395},","150.059825 -34.356395,"
150.060519,-34.356765,,"{lng: 150.060519, lat: -34.356765},","150.060519 -34.356765,"
150.061165,-34.35805,,"{lng: 150.061165, lat: -34.35805},","150.061165 -34.35805,"
150.061739,-34.358578,,"{lng: 150.061739, lat: -34.358578},","150.061739 -34.358578,"
150.062693,-34.358862,,"{lng: 150.062693, lat: -34.358862},","150.062693 -34.358862,"
150.063525,-34.35856,,"{lng: 150.063525, lat: -34.35856},","150.063525 -34.35856,"
150.064579,-34.357271,,"{lng: 150.064579, lat: -34.357271},","150.064579 -34.357271,"
150.065166,-34.35677,,"{lng: 150.065166, lat: -34.35677},","150.065166 -34.35677,"
150.066483,-34.356238,,"{lng: 150.066483, lat: -34.356238},","150.066483 -34.356238,"
150.069282,-34.356455,,"{lng: 150.069282, lat: -34.356455},","150.069282 -34.356455,"
150.071574,-34.356895,,"{lng: 150.071574, lat: -34.356895},","150.071574 -34.356895,"
150.072555,-34.356826,,"{lng: 150.072555, lat: -34.356826},","150.072555 -34.356826,"
150.073782,-34.356107,,"{lng: 150.073782, lat: -34.356107},","150.073782 -34.356107,"
150.074185,-34.355729,,"{lng: 150.074185, lat: -34.355729},","150.074185 -34.355729,"
150.074559,-34.355035,,"{lng: 150.074559, lat: -34.355035},","150.074559 -34.355035,"
150.074684,-34.35407,,"{lng: 150.074684, lat: -34.35407},","150.074684 -34.35407,"
150.074535,-34.353032,,"{lng: 150.074535, lat: -34.353032},","150.074535 -34.353032,"
150.075,-34.351902,,"{lng: 150.075, lat: -34.351902},","150.075 -34.351902,"
150.074873,-34.350216,,"{lng: 150.074873, lat: -34.350216},","150.074873 -34.350216,"
150.075096,-34.349658,,"{lng: 150.075096, lat: -34.349658},","150.075096 -34.349658,"
150.077154,-34.347852,,"{lng: 150.077154, lat: -34.347852},","150.077154 -34.347852,"
150.077489,-34.34765,,"{lng: 150.077489, lat: -34.34765},","150.077489 -34.34765,"
150.078223,-34.348837,,"{lng: 150.078223, lat: -34.348837},","150.078223 -34.348837,"
150.07882,-34.349157,,"{lng: 150.07882, lat: -34.349157},","150.07882 -34.349157,"
150.079519,-34.349289,,"{lng: 150.079519, lat: -34.349289},","150.079519 -34.349289,"
150.080879,-34.349127,,"{lng: 150.080879, lat: -34.349127},","150.080879 -34.349127,"
150.082428,-34.348477,,"{lng: 150.082428, lat: -34.348477},","150.082428 -34.348477,"
150.087014,-34.345996,,"{lng: 150.087014, lat: -34.345996},","150.087014 -34.345996,"
150.088036,-34.345534,,"{lng: 150.088036, lat: -34.345534},","150.088036 -34.345534,"
150.090007,-34.345021,,"{lng: 150.090007, lat: -34.345021},","150.090007 -34.345021,"
150.090821,-34.344332,,"{lng: 150.090821, lat: -34.344332},","150.090821 -34.344332,"
150.091341,-34.344217,,"{lng: 150.091341, lat: -34.344217},","150.091341 -34.344217,"
150.09174,-34.344316,,"{lng: 150.09174, lat: -34.344316},","150.09174 -34.344316,"
150.092158,-34.344715,,"{lng: 150.092158, lat: -34.344715},","150.092158 -34.344715,"
150.092682,-34.346014,,"{lng: 150.092682, lat: -34.346014},","150.092682 -34.346014,"
150.093744,-34.347241,,"{lng: 150.093744, lat: -34.347241},","150.093744 -34.347241,"
150.093832,-34.347598,,"{lng: 150.093832, lat: -34.347598},","150.093832 -34.347598,"
150.093717,-34.348002,,"{lng: 150.093717, lat: -34.348002},","150.093717 -34.348002,"
150.093913,-34.348283,,"{lng: 150.093913, lat: -34.348283},","150.093913 -34.348283,"
150.098825,-34.3524,,"{lng: 150.098825, lat: -34.3524},","150.098825 -34.3524,"
150.101139,-34.354888,,"{lng: 150.101139, lat: -34.354888},","150.101139 -34.354888,"
150.10227,-34.355535,,"{lng: 150.10227, lat: -34.355535},","150.10227 -34.355535,"
150.102811,-34.356365,,"{lng: 150.102811, lat: -34.356365},","150.102811 -34.356365,"
150.103131,-34.3575,,"{lng: 150.103131, lat: -34.3575},","150.103131 -34.3575,"
150.103105,-34.359066,,"{lng: 150.103105, lat: -34.359066},","150.103105 -34.359066,"
150.102932,-34.359523,,"{lng: 150.102932, lat: -34.359523},","150.102932 -34.359523,"
150.101924,-34.360787,,"{lng: 150.101924, lat: -34.360787},","150.101924 -34.360787,"
150.101026,-34.361804,,"{lng: 150.101026, lat: -34.361804},","150.101026 -34.361804,"
150.097854,-34.364339,,"{lng: 150.097854, lat: -34.364339},","150.097854 -34.364339,"
150.095768,-34.366659,,"{lng: 150.095768, lat: -34.366659},","150.095768 -34.366659,"
150.095622,-34.369471,,"{lng: 150.095622, lat: -34.369471},","150.095622 -34.369471,"
150.095754,-34.370045,,"{lng: 150.095754, lat: -34.370045},","150.095754 -34.370045,"
150.096653,-34.370632,,"{lng: 150.096653, lat: -34.370632},","150.096653 -34.370632,"
150.096939,-34.371019,,"{lng: 150.096939, lat: -34.371019},","150.096939 -34.371019,"
150.098636,-34.372032,,"{lng: 150.098636, lat: -34.372032},","150.098636 -34.372032,"
150.09939,-34.371981,,"{lng: 150.09939, lat: -34.371981},","150.09939 -34.371981,"
150.1009,-34.371584,,"{lng: 150.1009, lat: -34.371584},","150.1009 -34.371584,"
150.101686,-34.371279,,"{lng: 150.101686, lat: -34.371279},","150.101686 -34.371279,"
150.102466,-34.370601,,"{lng: 150.102466, lat: -34.370601},","150.102466 -34.370601,"
150.104158,-34.368769,,"{lng: 150.104158, lat: -34.368769},","150.104158 -34.368769,"
150.1056,-34.366582,,"{lng: 150.1056, lat: -34.366582},","150.1056 -34.366582,"
150.106123,-34.366223,,"{lng: 150.106123, lat: -34.366223},","150.106123 -34.366223,"
150.107582,-34.365752,,"{lng: 150.107582, lat: -34.365752},","150.107582 -34.365752,"
150.10807,-34.365364,,"{lng: 150.10807, lat: -34.365364},","150.10807 -34.365364,"
150.108443,-34.36526,,"{lng: 150.108443, lat: -34.36526},","150.108443 -34.36526,"
150.108899,-34.365502,,"{lng: 150.108899, lat: -34.365502},","150.108899 -34.365502,"
150.109691,-34.366639,,"{lng: 150.109691, lat: -34.366639},","150.109691 -34.366639,"
150.111449,-34.367893,,"{lng: 150.111449, lat: -34.367893},","150.111449 -34.367893,"
150.114496,-34.369717,,"{lng: 150.114496, lat: -34.369717},","150.114496 -34.369717,"
150.116711,-34.371291,,"{lng: 150.116711, lat: -34.371291},","150.116711 -34.371291,"
150.122374,-34.373991,,"{lng: 150.122374, lat: -34.373991},","150.122374 -34.373991,"
150.123104,-34.374742,,"{lng: 150.123104, lat: -34.374742},","150.123104 -34.374742,"
150.123213,-34.375088,,"{lng: 150.123213, lat: -34.375088},","150.123213 -34.375088,"
150.123165,-34.375923,,"{lng: 150.123165, lat: -34.375923},","150.123165 -34.375923,"
150.122983,-34.376412,,"{lng: 150.122983, lat: -34.376412},","150.122983 -34.376412,"
150.122406,-34.376817,,"{lng: 150.122406, lat: -34.376817},","150.122406 -34.376817,"
150.122241,-34.377183,,"{lng: 150.122241, lat: -34.377183},","150.122241 -34.377183,"
150.120601,-34.378117,,"{lng: 150.120601, lat: -34.378117},","150.120601 -34.378117,"
150.118361,-34.37877,,"{lng: 150.118361, lat: -34.37877},","150.118361 -34.37877,"
150.116934,-34.379752,,"{lng: 150.116934, lat: -34.379752},","150.116934 -34.379752,"
150.115323,-34.38191,,"{lng: 150.115323, lat: -34.38191},","150.115323 -34.38191,"
150.11395,-34.384204,,"{lng: 150.11395, lat: -34.384204},","150.11395 -34.384204,"
150.11298,-34.384934,,"{lng: 150.11298, lat: -34.384934},","150.11298 -34.384934,"
150.109346,-34.386811,,"{lng: 150.109346, lat: -34.386811},","150.109346 -34.386811,"
150.108471,-34.388092,,"{lng: 150.108471, lat: -34.388092},","150.108471 -34.388092,"
150.107655,-34.388855,,"{lng: 150.107655, lat: -34.388855},","150.107655 -34.388855,"
150.106938,-34.390518,,"{lng: 150.106938, lat: -34.390518},","150.106938 -34.390518,"
150.107031,-34.392292,,"{lng: 150.107031, lat: -34.392292},","150.107031 -34.392292,"
150.107551,-34.393936,,"{lng: 150.107551, lat: -34.393936},","150.107551 -34.393936,"
150.107755,-34.395349,,"{lng: 150.107755, lat: -34.395349},","150.107755 -34.395349,"
150.108482,-34.396381,,"{lng: 150.108482, lat: -34.396381},","150.108482 -34.396381,"
150.108882,-34.398255,,"{lng: 150.108882, lat: -34.398255},","150.108882 -34.398255,"
150.109142,-34.400583,,"{lng: 150.109142, lat: -34.400583},","150.109142 -34.400583,"
150.109806,-34.40206,,"{lng: 150.109806, lat: -34.40206},","150.109806 -34.40206,"
150.109948,-34.403187,,"{lng: 150.109948, lat: -34.403187},","150.109948 -34.403187,"
150.110541,-34.404158,,"{lng: 150.110541, lat: -34.404158},","150.110541 -34.404158,"
150.111865,-34.405147,,"{lng: 150.111865, lat: -34.405147},","150.111865 -34.405147,"
150.113124,-34.406485,,"{lng: 150.113124, lat: -34.406485},","150.113124 -34.406485,"
150.113696,-34.407812,,"{lng: 150.113696, lat: -34.407812},","150.113696 -34.407812,"
150.115222,-34.409291,,"{lng: 150.115222, lat: -34.409291},","150.115222 -34.409291,"
150.115681,-34.410155,,"{lng: 150.115681, lat: -34.410155},","150.115681 -34.410155,"
150.115724,-34.410577,,"{lng: 150.115724, lat: -34.410577},","150.115724 -34.410577,"
150.11555,-34.411253,,"{lng: 150.11555, lat: -34.411253},","150.11555 -34.411253,"
150.114378,-34.412994,,"{lng: 150.114378, lat: -34.412994},","150.114378 -34.412994,"
150.113782,-34.413559,,"{lng: 150.113782, lat: -34.413559},","150.113782 -34.413559,"
150.111708,-34.414623,,"{lng: 150.111708, lat: -34.414623},","150.111708 -34.414623,"
150.107925,-34.41784,,"{lng: 150.107925, lat: -34.41784},","150.107925 -34.41784,"
150.107574,-34.418564,,"{lng: 150.107574, lat: -34.418564},","150.107574 -34.418564,"
150.107042,-34.419232,,"{lng: 150.107042, lat: -34.419232},","150.107042 -34.419232,"
150.106655,-34.420302,,"{lng: 150.106655, lat: -34.420302},","150.106655 -34.420302,"
150.106179,-34.423192,,"{lng: 150.106179, lat: -34.423192},","150.106179 -34.423192,"
150.105634,-34.424796,,"{lng: 150.105634, lat: -34.424796},","150.105634 -34.424796,"
150.103118,-34.427249,,"{lng: 150.103118, lat: -34.427249},","150.103118 -34.427249,"
150.102957,-34.427562,,"{lng: 150.102957, lat: -34.427562},","150.102957 -34.427562,"
150.102094,-34.428034,,"{lng: 150.102094, lat: -34.428034},","150.102094 -34.428034,"
150.101087,-34.428995,,"{lng: 150.101087, lat: -34.428995},","150.101087 -34.428995,"
150.100601,-34.430032,,"{lng: 150.100601, lat: -34.430032},","150.100601 -34.430032,"
150.098762,-34.431802,,"{lng: 150.098762, lat: -34.431802},","150.098762 -34.431802,"
150.098426,-34.43247,,"{lng: 150.098426, lat: -34.43247},","150.098426 -34.43247,"
150.09797,-34.432942,,"{lng: 150.09797, lat: -34.432942},","150.09797 -34.432942,"
150.097201,-34.43326,,"{lng: 150.097201, lat: -34.43326},","150.097201 -34.43326,"
150.095551,-34.433246,,"{lng: 150.095551, lat: -34.433246},","150.095551 -34.433246,"
150.09344,-34.432548,,"{lng: 150.09344, lat: -34.432548},","150.09344 -34.432548,"
150.091083,-34.430954,,"{lng: 150.091083, lat: -34.430954},","150.091083 -34.430954,"
150.089353,-34.43118,,"{lng: 150.089353, lat: -34.43118},","150.089353 -34.43118,"
150.088625,-34.431633,,"{lng: 150.088625, lat: -34.431633},","150.088625 -34.431633,"
150.08804,-34.43294,,"{lng: 150.08804, lat: -34.43294},","150.08804 -34.43294,"
150.088,-34.433504,,"{lng: 150.088, lat: -34.433504},","150.088 -34.433504,"
150.088249,-34.434855,,"{lng: 150.088249, lat: -34.434855},","150.088249 -34.434855,"
150.088805,-34.436623,,"{lng: 150.088805, lat: -34.436623},","150.088805 -34.436623,"
150.08878,-34.437266,,"{lng: 150.08878, lat: -34.437266},","150.08878 -34.437266,"
150.088235,-34.438224,,"{lng: 150.088235, lat: -34.438224},","150.088235 -34.438224,"
150.088069,-34.43888,,"{lng: 150.088069, lat: -34.43888},","150.088069 -34.43888,"
