Long,Lat,,,
150.793151,-33.753521,0,,"{ lng: 150.793151, lat: -33.753521 },"
150.792861,-33.75383,0,,"{ lng: 150.792861, lat: -33.75383 },"
150.793114,-33.754264,0,,"{ lng: 150.793114, lat: -33.754264 },"
150.793057,-33.754449,0,,"{ lng: 150.793057, lat: -33.754449 },"
150.792577,-33.754584,0,,"{ lng: 150.792577, lat: -33.754584 },"
150.792423,-33.755097,0,,"{ lng: 150.792423, lat: -33.755097 },"
150.791763,-33.755385,0,,"{ lng: 150.791763, lat: -33.755385 },"
150.791692,-33.756086,0,,"{ lng: 150.791692, lat: -33.756086 },"
150.792239,-33.756754,0,,"{ lng: 150.792239, lat: -33.756754 },"
150.7924,-33.757358,0,,"{ lng: 150.7924, lat: -33.757358 },"
150.79293,-33.75804,0,,"{ lng: 150.79293, lat: -33.75804 },"
150.793226,-33.758875,0,,"{ lng: 150.793226, lat: -33.758875 },"
150.79404,-33.759448,0,,"{ lng: 150.79404, lat: -33.759448 },"
150.794001,-33.760306,0,,"{ lng: 150.794001, lat: -33.760306 },"
150.794765,-33.760777,0,,"{ lng: 150.794765, lat: -33.760777 },"
150.794652,-33.761047,0,,"{ lng: 150.794652, lat: -33.761047 },"
150.794149,-33.761425,0,,"{ lng: 150.794149, lat: -33.761425 },"
150.79416,-33.761697,0,,"{ lng: 150.79416, lat: -33.761697 },"
150.794699,-33.761978,0,,"{ lng: 150.794699, lat: -33.761978 },"
150.795008,-33.762342,0,,"{ lng: 150.795008, lat: -33.762342 },"
150.795701,-33.764214,0,,"{ lng: 150.795701, lat: -33.764214 },"
150.79591,-33.764332,0,,"{ lng: 150.79591, lat: -33.764332 },"
150.796616,-33.764302,0,,"{ lng: 150.796616, lat: -33.764302 },"
150.797052,-33.76451,0,,"{ lng: 150.797052, lat: -33.76451 },"
150.79728,-33.765244,0,,"{ lng: 150.79728, lat: -33.765244 },"
150.797987,-33.7659,0,,"{ lng: 150.797987, lat: -33.7659 },"
150.798103,-33.766862,0,,"{ lng: 150.798103, lat: -33.766862 },"
150.798935,-33.767448,0,,"{ lng: 150.798935, lat: -33.767448 },"
150.799149,-33.768039,0,,"{ lng: 150.799149, lat: -33.768039 },"
150.800233,-33.768503,0,,"{ lng: 150.800233, lat: -33.768503 },"
150.80066,-33.769669,0,,"{ lng: 150.80066, lat: -33.769669 },"
150.800886,-33.76983,0,,"{ lng: 150.800886, lat: -33.76983 },"
150.801627,-33.769815,0,,"{ lng: 150.801627, lat: -33.769815 },"
150.80201,-33.769993,0,,"{ lng: 150.80201, lat: -33.769993 },"
150.802002,-33.770337,0,,"{ lng: 150.802002, lat: -33.770337 },"
150.801569,-33.770715,0,,"{ lng: 150.801569, lat: -33.770715 },"
150.801593,-33.771159,0,,"{ lng: 150.801593, lat: -33.771159 },"
150.801929,-33.771809,0,,"{ lng: 150.801929, lat: -33.771809 },"
150.802941,-33.772943,0,,"{ lng: 150.802941, lat: -33.772943 },"
150.802795,-33.773141,0,,"{ lng: 150.802795, lat: -33.773141 },"
150.802173,-33.773317,0,,"{ lng: 150.802173, lat: -33.773317 },"
150.802282,-33.773905,0,,"{ lng: 150.802282, lat: -33.773905 },"
150.801905,-33.774142,0,,"{ lng: 150.801905, lat: -33.774142 },"
150.802327,-33.774922,0,,"{ lng: 150.802327, lat: -33.774922 },"
150.803332,-33.775627,0,,"{ lng: 150.803332, lat: -33.775627 },"
150.803162,-33.776053,0,,"{ lng: 150.803162, lat: -33.776053 },"
150.80316,-33.77684,0,,"{ lng: 150.80316, lat: -33.77684 },"
150.803994,-33.77737,0,,"{ lng: 150.803994, lat: -33.77737 },"
150.805011,-33.77829,0,,"{ lng: 150.805011, lat: -33.77829 },"
150.80596,-33.778421,0,,"{ lng: 150.80596, lat: -33.778421 },"
150.805356,-33.779284,0,,"{ lng: 150.805356, lat: -33.779284 },"
150.805541,-33.779659,0,,"{ lng: 150.805541, lat: -33.779659 },"
150.806699,-33.779922,0,,"{ lng: 150.806699, lat: -33.779922 },"
150.807203,-33.780218,0,,"{ lng: 150.807203, lat: -33.780218 },"
150.807525,-33.780739,0,,"{ lng: 150.807525, lat: -33.780739 },"
150.80836,-33.781197,0,,"{ lng: 150.80836, lat: -33.781197 },"
150.809204,-33.781312,0,,"{ lng: 150.809204, lat: -33.781312 },"
150.809359,-33.781458,0,,"{ lng: 150.809359, lat: -33.781458 },"
150.809338,-33.7816,0,,"{ lng: 150.809338, lat: -33.7816 },"
150.808568,-33.782045,0,,"{ lng: 150.808568, lat: -33.782045 },"
150.808226,-33.783012,0,,"{ lng: 150.808226, lat: -33.783012 },"
150.808194,-33.783598,0,,"{ lng: 150.808194, lat: -33.783598 },"
150.808608,-33.783964,0,,"{ lng: 150.808608, lat: -33.783964 },"
150.809242,-33.784018,0,,"{ lng: 150.809242, lat: -33.784018 },"
150.809829,-33.783813,0,,"{ lng: 150.809829, lat: -33.783813 },"
150.810124,-33.78399,0,,"{ lng: 150.810124, lat: -33.78399 },"
150.810165,-33.784492,0,,"{ lng: 150.810165, lat: -33.784492 },"
150.809497,-33.785081,0,,"{ lng: 150.809497, lat: -33.785081 },"
150.809728,-33.785701,0,,"{ lng: 150.809728, lat: -33.785701 },"
150.809666,-33.786057,0,,"{ lng: 150.809666, lat: -33.786057 },"
150.809809,-33.786704,0,,"{ lng: 150.809809, lat: -33.786704 },"
150.80964,-33.787817,0,,"{ lng: 150.80964, lat: -33.787817 },"
150.809931,-33.788166,0,,"{ lng: 150.809931, lat: -33.788166 },"
150.810349,-33.788374,0,,"{ lng: 150.810349, lat: -33.788374 },"
150.811306,-33.78819,0,,"{ lng: 150.811306, lat: -33.78819 },"
150.811637,-33.788382,0,,"{ lng: 150.811637, lat: -33.788382 },"
150.811379,-33.790911,0,,"{ lng: 150.811379, lat: -33.790911 },"
150.81077,-33.791945,0,,"{ lng: 150.81077, lat: -33.791945 },"
150.810443,-33.793027,0,,"{ lng: 150.810443, lat: -33.793027 },"
150.810667,-33.79326,0,,"{ lng: 150.810667, lat: -33.79326 },"
150.811807,-33.793495,0,,"{ lng: 150.811807, lat: -33.793495 },"
150.811711,-33.793808,0,,"{ lng: 150.811711, lat: -33.793808 },"
150.810949,-33.793952,0,,"{ lng: 150.810949, lat: -33.793952 },"
150.810854,-33.794222,0,,"{ lng: 150.810854, lat: -33.794222 },"
150.811534,-33.794535,0,,"{ lng: 150.811534, lat: -33.794535 },"
150.81164,-33.795223,0,,"{ lng: 150.81164, lat: -33.795223 },"
150.811897,-33.795529,0,,"{ lng: 150.811897, lat: -33.795529 },"
150.813083,-33.796107,0,,"{ lng: 150.813083, lat: -33.796107 },"
150.8132,-33.796367,0,,"{ lng: 150.8132, lat: -33.796367 },"
150.812957,-33.796892,0,,"{ lng: 150.812957, lat: -33.796892 },"
150.814174,-33.798316,0,,"{ lng: 150.814174, lat: -33.798316 },"
150.814068,-33.799016,0,,"{ lng: 150.814068, lat: -33.799016 },"
150.814289,-33.800737,0,,"{ lng: 150.814289, lat: -33.800737 },"
150.81417,-33.801279,0,,"{ lng: 150.81417, lat: -33.801279 },"
150.813695,-33.801915,0,,"{ lng: 150.813695, lat: -33.801915 },"
150.814002,-33.802307,0,,"{ lng: 150.814002, lat: -33.802307 },"
150.81479,-33.802564,0,,"{ lng: 150.81479, lat: -33.802564 },"
150.814942,-33.802853,0,,"{ lng: 150.814942, lat: -33.802853 },"
150.814919,-33.803067,0,,"{ lng: 150.814919, lat: -33.803067 },"
150.814285,-33.803686,0,,"{ lng: 150.814285, lat: -33.803686 },"
150.814074,-33.805085,0,,"{ lng: 150.814074, lat: -33.805085 },"
150.814296,-33.80536,0,,"{ lng: 150.814296, lat: -33.80536 },"
150.81522,-33.805792,0,,"{ lng: 150.81522, lat: -33.805792 },"
150.814907,-33.807031,0,,"{ lng: 150.814907, lat: -33.807031 },"
150.815372,-33.807483,0,,"{ lng: 150.815372, lat: -33.807483 },"
150.814663,-33.808315,0,,"{ lng: 150.814663, lat: -33.808315 },"
150.814454,-33.808899,0,,"{ lng: 150.814454, lat: -33.808899 },"
150.813668,-33.809243,0,,"{ lng: 150.813668, lat: -33.809243 },"
150.813469,-33.809468,0,,"{ lng: 150.813469, lat: -33.809468 },"
150.813475,-33.809912,0,,"{ lng: 150.813475, lat: -33.809912 },"
150.814188,-33.810339,0,,"{ lng: 150.814188, lat: -33.810339 },"
150.813991,-33.811152,0,,"{ lng: 150.813991, lat: -33.811152 },"
150.814468,-33.811132,0,,"{ lng: 150.814468, lat: -33.811132 },"
150.814536,-33.811247,0,,"{ lng: 150.814536, lat: -33.811247 },"
150.81444,-33.811517,0,,"{ lng: 150.81444, lat: -33.811517 },"
150.813794,-33.811964,0,,"{ lng: 150.813794, lat: -33.811964 },"
150.813696,-33.813036,0,,"{ lng: 150.813696, lat: -33.813036 },"
150.813724,-33.813323,0,,"{ lng: 150.813724, lat: -33.813323 },"
150.815179,-33.81445,0,,"{ lng: 150.815179, lat: -33.81445 },"
150.815091,-33.815107,0,,"{ lng: 150.815091, lat: -33.815107 },"
150.815222,-33.815539,0,,"{ lng: 150.815222, lat: -33.815539 },"
150.814878,-33.815876,0,,"{ lng: 150.814878, lat: -33.815876 },"
150.814854,-33.816133,0,,"{ lng: 150.814854, lat: -33.816133 },"
150.815769,-33.816908,0,,"{ lng: 150.815769, lat: -33.816908 },"
150.81551,-33.817376,0,,"{ lng: 150.81551, lat: -33.817376 },"
150.814759,-33.817792,0,,"{ lng: 150.814759, lat: -33.817792 },"
150.815114,-33.818387,0,,"{ lng: 150.815114, lat: -33.818387 },"
150.814047,-33.818696,0,,"{ lng: 150.814047, lat: -33.818696 },"
150.813805,-33.819894,0,,"{ lng: 150.813805, lat: -33.819894 },"
150.812943,-33.820465,0,,"{ lng: 150.812943, lat: -33.820465 },"
150.813155,-33.821185,0,,"{ lng: 150.813155, lat: -33.821185 },"
150.812633,-33.821591,0,,"{ lng: 150.812633, lat: -33.821591 },"
150.812518,-33.821947,0,,"{ lng: 150.812518, lat: -33.821947 },"
150.812988,-33.822198,0,,"{ lng: 150.812988, lat: -33.822198 },"
150.812973,-33.82236,0,,"{ lng: 150.812973, lat: -33.82236 },"
150.827976,-33.820727,0,,"{ lng: 150.827976, lat: -33.820727 },"
150.854378,-33.820752,0,,"{ lng: 150.854378, lat: -33.820752 },"
150.857731,-33.820877,0,,"{ lng: 150.857731, lat: -33.820877 },"
150.86669,-33.823119,0,,"{ lng: 150.86669, lat: -33.823119 },"
150.871008,-33.823872,0,,"{ lng: 150.871008, lat: -33.823872 },"
150.873652,-33.824662,0,,"{ lng: 150.873652, lat: -33.824662 },"
150.873895,-33.825437,0,,"{ lng: 150.873895, lat: -33.825437 },"
150.87426,-33.825658,0,,"{ lng: 150.87426, lat: -33.825658 },"
150.874946,-33.825798,0,,"{ lng: 150.874946, lat: -33.825798 },"
150.875831,-33.825684,0,,"{ lng: 150.875831, lat: -33.825684 },"
150.875907,-33.826158,0,,"{ lng: 150.875907, lat: -33.826158 },"
150.875619,-33.826411,0,,"{ lng: 150.875619, lat: -33.826411 },"
150.875739,-33.82657,0,,"{ lng: 150.875739, lat: -33.82657 },"
150.877725,-33.826904,0,,"{ lng: 150.877725, lat: -33.826904 },"
150.877045,-33.827294,0,,"{ lng: 150.877045, lat: -33.827294 },"
150.8769,-33.827552,0,,"{ lng: 150.8769, lat: -33.827552 },"
150.877806,-33.827206,0,,"{ lng: 150.877806, lat: -33.827206 },"
150.878291,-33.827572,0,,"{ lng: 150.878291, lat: -33.827572 },"
150.877872,-33.828109,0,,"{ lng: 150.877872, lat: -33.828109 },"
150.877789,-33.828623,0,,"{ lng: 150.877789, lat: -33.828623 },"
150.878186,-33.829002,0,,"{ lng: 150.878186, lat: -33.829002 },"
150.879258,-33.829206,0,,"{ lng: 150.879258, lat: -33.829206 },"
150.880257,-33.828064,0,,"{ lng: 150.880257, lat: -33.828064 },"
150.880398,-33.828066,0,,"{ lng: 150.880398, lat: -33.828066 },"
150.880447,-33.828313,0,,"{ lng: 150.880447, lat: -33.828313 },"
150.8807,-33.827985,0,,"{ lng: 150.8807, lat: -33.827985 },"
150.881129,-33.827763,0,,"{ lng: 150.881129, lat: -33.827763 },"
150.881886,-33.827833,0,,"{ lng: 150.881886, lat: -33.827833 },"
150.882796,-33.827448,0,,"{ lng: 150.882796, lat: -33.827448 },"
150.883574,-33.827375,0,,"{ lng: 150.883574, lat: -33.827375 },"
150.884277,-33.827502,0,,"{ lng: 150.884277, lat: -33.827502 },"
150.884688,-33.828038,0,,"{ lng: 150.884688, lat: -33.828038 },"
150.884714,-33.828397,0,,"{ lng: 150.884714, lat: -33.828397 },"
150.88437,-33.829479,0,,"{ lng: 150.88437, lat: -33.829479 },"
150.883653,-33.830429,0,,"{ lng: 150.883653, lat: -33.830429 },"
150.883326,-33.832267,0,,"{ lng: 150.883326, lat: -33.832267 },"
150.883452,-33.832367,0,,"{ lng: 150.883452, lat: -33.832367 },"
150.883604,-33.83226,0,,"{ lng: 150.883604, lat: -33.83226 },"
150.883854,-33.831786,0,,"{ lng: 150.883854, lat: -33.831786 },"
150.884326,-33.831382,0,,"{ lng: 150.884326, lat: -33.831382 },"
150.884633,-33.831292,0,,"{ lng: 150.884633, lat: -33.831292 },"
150.884899,-33.831449,0,,"{ lng: 150.884899, lat: -33.831449 },"
150.8853,-33.831313,0,,"{ lng: 150.8853, lat: -33.831313 },"
150.886846,-33.829893,0,,"{ lng: 150.886846, lat: -33.829893 },"
150.887965,-33.829739,0,,"{ lng: 150.887965, lat: -33.829739 },"
150.88819,-33.829915,0,,"{ lng: 150.88819, lat: -33.829915 },"
150.888671,-33.831183,0,,"{ lng: 150.888671, lat: -33.831183 },"
150.888788,-33.83182,0,,"{ lng: 150.888788, lat: -33.83182 },"
150.888609,-33.832324,0,,"{ lng: 150.888609, lat: -33.832324 },"
150.888875,-33.832457,0,,"{ lng: 150.888875, lat: -33.832457 },"
150.888895,-33.832671,0,,"{ lng: 150.888895, lat: -33.832671 },"
150.888727,-33.832727,0,,"{ lng: 150.888727, lat: -33.832727 },"
150.888531,-33.833172,0,,"{ lng: 150.888531, lat: -33.833172 },"
150.888483,-33.833875,0,,"{ lng: 150.888483, lat: -33.833875 },"
150.888959,-33.834002,0,,"{ lng: 150.888959, lat: -33.834002 },"
150.889377,-33.833638,0,,"{ lng: 150.889377, lat: -33.833638 },"
150.889525,-33.833084,0,,"{ lng: 150.889525, lat: -33.833084 },"
150.889902,-33.83304,0,,"{ lng: 150.889902, lat: -33.83304 },"
150.891523,-33.830767,0,,"{ lng: 150.891523, lat: -33.830767 },"
150.895908,-33.828553,0,,"{ lng: 150.895908, lat: -33.828553 },"
150.9089,-33.825382,0,,"{ lng: 150.9089, lat: -33.825382 },"
150.910267,-33.826592,0,,"{ lng: 150.910267, lat: -33.826592 },"
150.910611,-33.828416,0,,"{ lng: 150.910611, lat: -33.828416 },"
150.910985,-33.829037,0,,"{ lng: 150.910985, lat: -33.829037 },"
150.911997,-33.830257,0,,"{ lng: 150.911997, lat: -33.830257 },"
150.912987,-33.830931,0,,"{ lng: 150.912987, lat: -33.830931 },"
150.913619,-33.831786,0,,"{ lng: 150.913619, lat: -33.831786 },"
150.914401,-33.832307,0,,"{ lng: 150.914401, lat: -33.832307 },"
150.912507,-33.834702,0,,"{ lng: 150.912507, lat: -33.834702 },"
150.913926,-33.835928,0,,"{ lng: 150.913926, lat: -33.835928 },"
150.914436,-33.835994,0,,"{ lng: 150.914436, lat: -33.835994 },"
150.91522,-33.835706,0,,"{ lng: 150.91522, lat: -33.835706 },"
150.915553,-33.835783,0,,"{ lng: 150.915553, lat: -33.835783 },"
150.915881,-33.836118,0,,"{ lng: 150.915881, lat: -33.836118 },"
150.916108,-33.836952,0,,"{ lng: 150.916108, lat: -33.836952 },"
150.91661,-33.837347,0,,"{ lng: 150.91661, lat: -33.837347 },"
150.917032,-33.837425,0,,"{ lng: 150.917032, lat: -33.837425 },"
150.917208,-33.838172,0,,"{ lng: 150.917208, lat: -33.838172 },"
150.917995,-33.837756,0,,"{ lng: 150.917995, lat: -33.837756 },"
150.918516,-33.838123,0,,"{ lng: 150.918516, lat: -33.838123 },"
150.920043,-33.838506,0,,"{ lng: 150.920043, lat: -33.838506 },"
150.920732,-33.839233,0,,"{ lng: 150.920732, lat: -33.839233 },"
150.922003,-33.839226,0,,"{ lng: 150.922003, lat: -33.839226 },"
150.922573,-33.839736,0,,"{ lng: 150.922573, lat: -33.839736 },"
150.923069,-33.841132,0,,"{ lng: 150.923069, lat: -33.841132 },"
150.924192,-33.842182,0,,"{ lng: 150.924192, lat: -33.842182 },"
150.925021,-33.842224,0,,"{ lng: 150.925021, lat: -33.842224 },"
150.925169,-33.84194,0,,"{ lng: 150.925169, lat: -33.84194 },"
150.925473,-33.841774,0,,"{ lng: 150.925473, lat: -33.841774 },"
150.926849,-33.841839,0,,"{ lng: 150.926849, lat: -33.841839 },"
150.927494,-33.841421,0,,"{ lng: 150.927494, lat: -33.841421 },"
150.929411,-33.841696,0,,"{ lng: 150.929411, lat: -33.841696 },"
150.930232,-33.842096,0,,"{ lng: 150.930232, lat: -33.842096 },"
150.930755,-33.843077,0,,"{ lng: 150.930755, lat: -33.843077 },"
150.93185,-33.843124,0,,"{ lng: 150.93185, lat: -33.843124 },"
150.932586,-33.843366,0,,"{ lng: 150.932586, lat: -33.843366 },"
150.932788,-33.843727,0,,"{ lng: 150.932788, lat: -33.843727 },"
150.932818,-33.8447,0,,"{ lng: 150.932818, lat: -33.8447 },"
150.933386,-33.845325,0,,"{ lng: 150.933386, lat: -33.845325 },"
150.934042,-33.845207,0,,"{ lng: 150.934042, lat: -33.845207 },"
150.935114,-33.845468,0,,"{ lng: 150.935114, lat: -33.845468 },"
150.935738,-33.845908,0,,"{ lng: 150.935738, lat: -33.845908 },"
150.936941,-33.84577,0,,"{ lng: 150.936941, lat: -33.84577 },"
150.937498,-33.846123,0,,"{ lng: 150.937498, lat: -33.846123 },"
150.938237,-33.846264,0,,"{ lng: 150.938237, lat: -33.846264 },"
150.938631,-33.846757,0,,"{ lng: 150.938631, lat: -33.846757 },"
150.938722,-33.847374,0,,"{ lng: 150.938722, lat: -33.847374 },"
150.938348,-33.848255,0,,"{ lng: 150.938348, lat: -33.848255 },"
150.937192,-33.848594,0,,"{ lng: 150.937192, lat: -33.848594 },"
150.937356,-33.849112,0,,"{ lng: 150.937356, lat: -33.849112 },"
150.937986,-33.849366,0,,"{ lng: 150.937986, lat: -33.849366 },"
150.938754,-33.849049,0,,"{ lng: 150.938754, lat: -33.849049 },"
150.939421,-33.84916,0,,"{ lng: 150.939421, lat: -33.84916 },"
150.939682,-33.849336,0,,"{ lng: 150.939682, lat: -33.849336 },"
150.940021,-33.8499,0,,"{ lng: 150.940021, lat: -33.8499 },"
150.940335,-33.850077,0,,"{ lng: 150.940335, lat: -33.850077 },"
150.941184,-33.850005,0,,"{ lng: 150.941184, lat: -33.850005 },"
150.942079,-33.849519,0,,"{ lng: 150.942079, lat: -33.849519 },"
150.942972,-33.84982,0,,"{ lng: 150.942972, lat: -33.84982 },"
150.944525,-33.849888,0,,"{ lng: 150.944525, lat: -33.849888 },"
150.94497,-33.850454,0,,"{ lng: 150.94497, lat: -33.850454 },"
150.94484,-33.851497,0,,"{ lng: 150.94484, lat: -33.851497 },"
150.9452,-33.851917,0,,"{ lng: 150.9452, lat: -33.851917 },"
150.945552,-33.852711,0,,"{ lng: 150.945552, lat: -33.852711 },"
150.946441,-33.853226,0,,"{ lng: 150.946441, lat: -33.853226 },"
150.946917,-33.853992,0,,"{ lng: 150.946917, lat: -33.853992 },"
150.948125,-33.853697,0,,"{ lng: 150.948125, lat: -33.853697 },"
150.948716,-33.853335,0,,"{ lng: 150.948716, lat: -33.853335 },"
150.949063,-33.853598,0,,"{ lng: 150.949063, lat: -33.853598 },"
150.949624,-33.853751,0,,"{ lng: 150.949624, lat: -33.853751 },"
150.950937,-33.853486,0,,"{ lng: 150.950937, lat: -33.853486 },"
150.952207,-33.853549,0,,"{ lng: 150.952207, lat: -33.853549 },"
150.952381,-33.853695,0,,"{ lng: 150.952381, lat: -33.853695 },"
150.95237,-33.854125,0,,"{ lng: 150.95237, lat: -33.854125 },"
150.95251,-33.854198,0,,"{ lng: 150.95251, lat: -33.854198 },"
150.953396,-33.854056,0,,"{ lng: 150.953396, lat: -33.854056 },"
150.953798,-33.854234,0,,"{ lng: 150.953798, lat: -33.854234 },"
150.954174,-33.854755,0,,"{ lng: 150.954174, lat: -33.854755 },"
150.954332,-33.855559,0,,"{ lng: 150.954332, lat: -33.855559 },"
150.954908,-33.85594,0,,"{ lng: 150.954908, lat: -33.85594 },"
150.955145,-33.856274,0,,"{ lng: 150.955145, lat: -33.856274 },"
150.955119,-33.856632,0,,"{ lng: 150.955119, lat: -33.856632 },"
150.954862,-33.857028,0,,"{ lng: 150.954862, lat: -33.857028 },"
150.954981,-33.857231,0,,"{ lng: 150.954981, lat: -33.857231 },"
150.956,-33.857476,0,,"{ lng: 150.956, lat: -33.857476 },"
150.956626,-33.857857,0,,"{ lng: 150.956626, lat: -33.857857 },"
150.956935,-33.85822,0,,"{ lng: 150.956935, lat: -33.85822 },"
150.95693,-33.859208,0,,"{ lng: 150.95693, lat: -33.859208 },"
150.957358,-33.859787,0,,"{ lng: 150.957358, lat: -33.859787 },"
150.957145,-33.860571,0,,"{ lng: 150.957145, lat: -33.860571 },"
150.957302,-33.860645,0,,"{ lng: 150.957302, lat: -33.860645 },"
150.95773,-33.860466,0,,"{ lng: 150.95773, lat: -33.860466 },"
150.95815,-33.860645,0,,"{ lng: 150.95815, lat: -33.860645 },"
150.95841,-33.860849,0,,"{ lng: 150.95841, lat: -33.860849 },"
150.95842,-33.861165,0,,"{ lng: 150.95842, lat: -33.861165 },"
150.958611,-33.861311,0,,"{ lng: 150.958611, lat: -33.861311 },"
150.959504,-33.860867,0,,"{ lng: 150.959504, lat: -33.860867 },"
150.959674,-33.861142,0,,"{ lng: 150.959674, lat: -33.861142 },"
150.959538,-33.861669,0,,"{ lng: 150.959538, lat: -33.861669 },"
150.959598,-33.862114,0,,"{ lng: 150.959598, lat: -33.862114 },"
150.960057,-33.862894,0,,"{ lng: 150.960057, lat: -33.862894 },"
150.960456,-33.863187,0,,"{ lng: 150.960456, lat: -33.863187 },"
150.961193,-33.863385,0,,"{ lng: 150.961193, lat: -33.863385 },"
150.961153,-33.863571,0,,"{ lng: 150.961153, lat: -33.863571 },"
150.960384,-33.864002,0,,"{ lng: 150.960384, lat: -33.864002 },"
150.960213,-33.8645,0,,"{ lng: 150.960213, lat: -33.8645 },"
150.961251,-33.866163,0,,"{ lng: 150.961251, lat: -33.866163 },"
150.961243,-33.866521,0,,"{ lng: 150.961243, lat: -33.866521 },"
150.960895,-33.867059,0,,"{ lng: 150.960895, lat: -33.867059 },"
150.960976,-33.867346,0,,"{ lng: 150.960976, lat: -33.867346 },"
150.961372,-33.867768,0,,"{ lng: 150.961372, lat: -33.867768 },"
150.96145,-33.868213,0,,"{ lng: 150.96145, lat: -33.868213 },"
150.961303,-33.86844,0,,"{ lng: 150.961303, lat: -33.86844 },"
150.961056,-33.86845,0,,"{ lng: 150.961056, lat: -33.86845 },"
150.960321,-33.868166,0,,"{ lng: 150.960321, lat: -33.868166 },"
150.959923,-33.868546,0,,"{ lng: 150.959923, lat: -33.868546 },"
150.960003,-33.868919,0,,"{ lng: 150.960003, lat: -33.868919 },"
150.960802,-33.869476,0,,"{ lng: 150.960802, lat: -33.869476 },"
150.961524,-33.86956,0,,"{ lng: 150.961524, lat: -33.86956 },"
150.961757,-33.869747,0,,"{ lng: 150.961757, lat: -33.869747 },"
150.977283,-33.861423,0,,"{ lng: 150.977283, lat: -33.861423 },"
150.980281,-33.85939,0,,"{ lng: 150.980281, lat: -33.85939 },"
150.981613,-33.8582,0,,"{ lng: 150.981613, lat: -33.8582 },"
150.982497,-33.857193,0,,"{ lng: 150.982497, lat: -33.857193 },"
150.989909,-33.863434,0,,"{ lng: 150.989909, lat: -33.863434 },"
150.993194,-33.867101,0,,"{ lng: 150.993194, lat: -33.867101 },"
150.994677,-33.868353,0,,"{ lng: 150.994677, lat: -33.868353 },"
151.029074,-33.887298,0,,"{ lng: 151.029074, lat: -33.887298 },"
151.03009,-33.887801,0,,"{ lng: 151.03009, lat: -33.887801 },"
151.031693,-33.888198,0,,"{ lng: 151.031693, lat: -33.888198 },"
151.049504,-33.887099,0,,"{ lng: 151.049504, lat: -33.887099 },"
151.049126,-33.885852,0,,"{ lng: 151.049126, lat: -33.885852 },"
151.056025,-33.884292,0,,"{ lng: 151.056025, lat: -33.884292 },"
151.058575,-33.884286,0,,"{ lng: 151.058575, lat: -33.884286 },"
151.058697,-33.883648,0,,"{ lng: 151.058697, lat: -33.883648 },"
151.058836,-33.883615,0,,"{ lng: 151.058836, lat: -33.883615 },"
151.061286,-33.883484,0,,"{ lng: 151.061286, lat: -33.883484 },"
151.061921,-33.879994,0,,"{ lng: 151.061921, lat: -33.879994 },"
151.06247,-33.87993,0,,"{ lng: 151.06247, lat: -33.87993 },"
151.064114,-33.880161,0,,"{ lng: 151.064114, lat: -33.880161 },"
151.065493,-33.872581,0,,"{ lng: 151.065493, lat: -33.872581 },"
151.060978,-33.866472,0,,"{ lng: 151.060978, lat: -33.866472 },"
151.057129,-33.864913,0,,"{ lng: 151.057129, lat: -33.864913 },"
151.056922,-33.864512,0,,"{ lng: 151.056922, lat: -33.864512 },"
151.059052,-33.864059,0,,"{ lng: 151.059052, lat: -33.864059 },"
151.060578,-33.863914,0,,"{ lng: 151.060578, lat: -33.863914 },"
151.06294,-33.863875,0,,"{ lng: 151.06294, lat: -33.863875 },"
151.065692,-33.864052,0,,"{ lng: 151.065692, lat: -33.864052 },"
151.065769,-33.863918,0,,"{ lng: 151.065769, lat: -33.863918 },"
151.062521,-33.863238,0,,"{ lng: 151.062521, lat: -33.863238 },"
151.061564,-33.862904,0,,"{ lng: 151.061564, lat: -33.862904 },"
151.060818,-33.862235,0,,"{ lng: 151.060818, lat: -33.862235 },"
151.060511,-33.861534,0,,"{ lng: 151.060511, lat: -33.861534 },"
151.060568,-33.860723,0,,"{ lng: 151.060568, lat: -33.860723 },"
151.06125,-33.859485,0,,"{ lng: 151.06125, lat: -33.859485 },"
151.064027,-33.856135,0,,"{ lng: 151.064027, lat: -33.856135 },"
151.06951,-33.858382,0,,"{ lng: 151.06951, lat: -33.858382 },"
151.070437,-33.857224,0,,"{ lng: 151.070437, lat: -33.857224 },"
151.071474,-33.856408,0,,"{ lng: 151.071474, lat: -33.856408 },"
151.076158,-33.854615,0,,"{ lng: 151.076158, lat: -33.854615 },"
151.078286,-33.853471,0,,"{ lng: 151.078286, lat: -33.853471 },"
151.079951,-33.852059,0,,"{ lng: 151.079951, lat: -33.852059 },"
151.081464,-33.850048,0,,"{ lng: 151.081464, lat: -33.850048 },"
151.08109,-33.848874,0,,"{ lng: 151.08109, lat: -33.848874 },"
151.07939,-33.84881,0,,"{ lng: 151.07939, lat: -33.84881 },"
151.078016,-33.846468,0,,"{ lng: 151.078016, lat: -33.846468 },"
151.078038,-33.846327,0,,"{ lng: 151.078038, lat: -33.846327 },"
151.078615,-33.84595,0,,"{ lng: 151.078615, lat: -33.84595 },"
151.078889,-33.845024,0,,"{ lng: 151.078889, lat: -33.845024 },"
151.079098,-33.845097,0,,"{ lng: 151.079098, lat: -33.845097 },"
151.079085,-33.845677,0,,"{ lng: 151.079085, lat: -33.845677 },"
151.079297,-33.845627,0,,"{ lng: 151.079297, lat: -33.845627 },"
151.079533,-33.845438,0,,"{ lng: 151.079533, lat: -33.845438 },"
